storeNo,seller_userName,password
2896,73365155,780215
2897,72263139,412208
2898,79083398,600309
2899,59800600,865667
2900,46992300,829818
2901,90682631,413998
2902,65267333,869915
2903,99891694,272692
2904,63892991,952745
2905,85237524,234060
2906,94944090,905276
2907,79153953,478343
2908,65342122,595206
2909,52428305,993932
2910,12953472,473433
2911,85616962,972603
2912,11286933,531947
2913,21570178,601240
2914,39862883,548301
2915,17384108,976059
2916,96397499,987909
2917,89738214,152501
2918,86198313,329516
2919,59701915,985833
2920,25140612,318575
2921,88802963,686820
2922,91075439,586783
2923,89020546,263988
2924,44301124,116686
2925,58682058,641898
2926,10387477,242324
2927,88451302,616883
2928,22619878,980670
2929,99479432,190743
2930,74664815,875904
2931,55539501,664481
2932,44752673,535778
2933,82308525,599297
2934,69749619,553607
2935,78122142,320079
2936,18707447,769209
2937,37417588,898330
2938,99261847,745539
2939,92057650,299389
2940,70692338,859049
2941,87475707,391723
2942,55122115,559274
2943,17327366,829901
2944,31433699,560197
2945,99205772,143572
2946,78596555,475985
2947,28432837,571487
2948,97130131,136086
2949,91332011,106014
2950,29400215,127761
2951,95581280,833659
2952,67286759,686979
2953,58648386,855088
2954,97935066,394485
2955,37937686,900315
2956,53373121,225391
2957,30464258,295631
2958,78084760,777050
2959,82663767,179063
2960,30291688,396207
2961,90738053,698107
2962,15922824,606147
2963,52989322,600636
2964,60496219,142014
2965,73486856,313159
2966,39852948,293901
2967,39019289,128788
2968,84516509,178776
2969,35761285,528095
2970,84692612,673801
2971,95214851,524148
2972,87646837,819045
2973,11630177,552975
2974,39074078,828473
2975,69994491,515389
2976,78916578,540569
2977,31736736,117906
2978,22129645,782143
2979,78345729,781391
2980,75320671,247716
2981,27419469,739842
2982,21211097,332207
2983,65755768,172684
2984,42777895,621674
2985,61056515,135129
2986,46823515,489055
2987,99311475,715858
2988,61335230,571596
2989,96452532,286663
2990,98279983,692839
2991,38366530,878891
2992,39568781,985232
2993,52044706,252284
2994,98389126,575752
2995,33764980,931874
2996,55757022,706214
2997,38995086,919689
2998,77405217,650296
2999,89918432,947704
3000,67969697,169725
3001,35655678,763810
3002,58709188,673167
3003,60041906,871608
3004,77772905,693455
3005,31941211,152673
3006,54212514,255540
3007,72843018,889149
3008,53180030,360852
3009,16317915,664480
3010,63335326,762223
3011,76744164,133326
3012,99130429,174967
3013,50272530,335994
3014,42111567,114782
3015,20280810,416430
3016,62100185,340926
3017,66857314,170892
3018,99295605,710697
3019,61428050,365680
3020,26085105,410506
3021,80124709,691950
3022,89651772,315150
3023,31300302,319528
3024,85766858,867457
3025,10631827,166032
3026,35960598,834355
3027,36174956,577973
3028,44999701,909525
3029,67356683,888589
3030,80313708,105164
3031,27730859,999901
3032,15180044,878828
3033,80821904,842485
3034,19542552,644867
3035,98305785,829996
3036,78505449,617016
3037,28371306,787716
3038,40249905,448993
3039,27128174,430152
3040,69178046,198802
3041,59315319,111859
3042,59296416,778804
3043,66199870,230402
3044,86931336,601441
3045,43460471,324895
3046,13744988,231161
3047,76743042,806520
3048,85008432,580829
3049,39455798,753191
3050,20719806,342449
3051,40363180,880397
3052,57185494,220851
3053,35212768,223367
3054,97055876,982328
3055,58536126,672127
3056,15727788,166135
3057,95249619,836676
3058,59385215,139516
3059,31867232,109484
3060,70058333,610810
3061,92502958,717002
3062,70494319,532696
3063,58977782,688850
3064,67897127,326916
3065,15867125,485735
3066,31020913,459282
3067,78104901,396345
3068,60203436,353211
3069,44203702,541705
3070,57517522,138808
3071,83800591,899214
3072,78498744,425286
3073,78886692,379929
3074,82062651,200126
3075,98350314,547021
3076,87270097,518521
3077,37067526,232348
3078,65845272,908993
3079,45069823,137737
3080,79667926,994249
3081,32107425,948850
3082,95383236,846097
3083,38099785,414825
3084,63084083,774972
3085,47613783,572646
3086,58489185,815670
3087,92999825,938554
3088,51751834,809444
3089,19277394,424796
3090,82333284,926395
3091,59771029,669489
3092,14806878,827966
3093,62669742,933844
3094,79469238,231111
3095,64328689,988819
3096,63090746,879430
3097,83003740,179403
3098,28555436,940550
3099,94902918,705435
3100,35420878,157558
3101,25257033,129672
3102,65056128,872694
3103,60656369,101149
3104,20283251,893449
3105,11434540,139849
3106,31188714,377072
3107,71244383,274935
3108,41923067,176257
3109,81351397,994649
3110,65064387,456878
3111,55097630,660181
3112,14813372,775775
3113,41491744,221898
3114,83912856,328262
3115,34635270,105547
3116,52456028,590631
3117,78555827,897799
3118,21566888,833647
3119,18199444,513876
3120,83262443,684663
3121,95219527,418941
3122,85569785,175339
3123,71045310,739474
3124,66587897,717397
3125,25054712,624055
3126,49166923,651086
3127,51474550,816164
3128,16188141,225041
3129,50000887,624485
3130,75429361,601270
3131,90021793,230901
3132,16778645,453944
3133,31383210,503143
3134,12276007,226640
3135,94248421,244016
3136,91829508,510883
3137,76104200,156192
3138,53075164,430817
3139,51868876,526175
3140,11459503,506709
3141,97884837,290437
3142,55919658,190105
3143,57239426,995279
3144,48202503,284808
3145,40036504,415487
3146,88180454,221211
3147,57321749,731920
3148,78904462,602415
3149,73793960,434679
3150,57857055,477566
3151,61674767,519024
3152,17636659,328725
3153,86526574,321504
3154,80498146,588823
3155,96564045,709972
3156,59440719,133707
3157,64677135,214414
3158,72722103,658453
3159,32084625,580083
3160,43577606,141474
3161,47065467,386907
3162,52277187,475773
3163,58421609,619270
3164,96964710,767304
3165,37370530,922622
3166,29332145,242069
3167,36979227,669011
3168,88726671,754256
3169,16817311,332697
3170,58606594,776818
3171,60799081,600455
3172,16379582,522907
3173,91553516,613803
3174,45751418,172585
3175,12207355,347977
3176,21507983,668829
3177,23113592,908248
3178,79747618,630870
3179,87203679,451406
3180,44396949,476344
3181,99968620,591531
3182,13042908,966814
3183,16942683,848859
3184,86310438,897467
3185,23290372,315186
3186,81169298,567769
3187,29389954,607281
3188,30018397,441679
3189,81114345,229673
3190,17183393,105917
3191,11980476,663230
3192,34995358,108356
3193,49951180,126731
3194,10873589,735835
3195,37883469,553484
3196,14561129,495552
3197,87449442,615945
3198,78173623,950407
3199,48443949,517714
3200,49453349,341476
3201,91285481,514709
3202,29721096,435647
3203,29776908,776515
3204,59677607,482303
3205,89115325,131683
3206,74441117,921668
3207,32270029,902290
3208,37084939,714307
3209,24006498,866988
3210,95109321,234335
3211,34339048,576329
3212,86049877,489277
3213,48937359,841763
3214,87537609,904380
3215,22613773,992828
3216,97548190,981850
3217,68025419,429443
3218,20300286,115008
3219,13621519,903044
3220,13672757,545839
3221,19741113,887377
3222,86543261,296978
3223,38612626,879121
3224,38335129,668704
3225,82955233,501813
3226,86403476,275714
3227,95667795,179997
3228,11456203,525176
3229,87375188,217562
3230,59919916,799132
3231,83370353,345235
3232,97691298,976733
3233,50326521,449614
3234,83551842,421366
3235,70806305,859148
3236,81069547,845557
3237,99749532,523134
3238,36913819,282911
3239,28609347,443207
3240,24560356,918904
3241,91271136,583703
3242,25564304,510235
3243,37307276,485033
3244,43340867,299851
3245,79128224,827788
3246,65230061,737919
3247,93560818,613610
3248,69557057,487579
3249,29666347,622817
3250,43552769,374777
3251,44865940,297626
3252,54817943,347546
3253,91597543,709089
3254,88818279,214214
3255,64875196,140321
3256,49387224,419645
3257,67967327,186388
3258,30830409,359610
3259,15972428,185554
3260,72638695,980995
3261,97817032,800683
3262,65325880,258943
3263,23563044,922369
3264,86649964,453403
3265,84673922,414750
3266,72014364,845626
3267,92048297,281945
3268,23617623,853319
3269,23527915,878446
3270,93068554,212629
3271,64240064,825982
3272,34919282,335745
3273,40317032,556981
3274,48196194,631631
3275,23647565,651767
3276,99100449,765491
3277,97138713,969030
3278,16266073,846496
3279,21748531,223554
3280,56322251,186614
3281,42710706,732005
3282,89771633,606010
3283,66937036,843515
3284,46310105,700286
3285,11928745,807239
3286,77008637,371945
3287,83133501,797167
3288,97998161,821364
3289,63154785,596955
3290,43252497,214578
3291,48212335,970355
3292,36610102,422921
3293,96579372,815896
3294,35536448,125963
3295,36420945,972848
3296,14498472,837403
3297,68314957,550398
3298,78425975,330629
3299,20137321,905344
3300,75452069,270031
3301,66003621,218318
3302,21358989,105144
3303,86140524,413475
3304,60622260,595356
3305,80037012,422390
3306,18465218,954084
3307,88514451,441875
3308,96118474,854946
3309,62415067,440366
3310,21705897,596987
3311,95562512,322606
3312,61298896,593929
3313,77053702,230417
3314,88291167,887808
3315,41091998,890607
3316,94184954,842264
3317,31701485,555486
3318,63250141,468159
3319,41723790,461774
3320,37552478,995781
3321,52733771,530360
3322,35699553,794379
3323,14338120,724922
3324,71303623,526122
3325,78514875,405813
3326,65150010,671570
3327,80237537,164564
3328,30472801,836695
3329,50369901,404171
3330,15108362,131523
3331,53838362,726452
3332,84155429,921277
3333,26239593,471184
3334,92737760,392235
3335,83747689,927663
3336,69848858,710251
3337,80643170,106289
3338,49360306,369163
3339,19566700,565119
3340,53351283,293369
3341,40657661,479411
3342,96257787,451046
3343,85862542,471121
3344,40378957,311475
3345,85237403,618776
3346,57813585,845246
3347,19848045,139079
3348,32009932,732558
3349,24926783,480715
3350,36613183,431107
3351,42650871,810714
3352,22480886,390798
3353,22681119,823384
3354,12933274,911907
3355,92127677,870718
3356,49361780,120186
3357,35579746,558575
3358,38775199,592131
3359,55646297,855339
3360,69478738,762089
3361,75937279,130218
3362,75419145,601447
3363,16434170,291030
3364,44695191,331860
3365,27523343,880810
3366,56639426,695149
3367,27075967,214563
3368,46950790,155514
3369,15915857,893196
3370,28295467,412287
3371,63128526,809627
3372,98025345,308724
3373,53658209,312794
3374,37943306,126079
3375,46416823,993402
3376,83901274,638446
3377,63267191,584165
3378,46728592,327673
3379,69066883,867383
3380,26246601,505830
3381,68174729,401589
3382,31353241,459404
3383,98081853,622408
3384,35465987,606147
3385,88247449,570005
3386,99523722,883288
3387,46966636,380977
3388,67149877,933645
3389,73444440,482343
3390,40219621,913824
3391,65037090,982498
3392,52488456,256882
3393,99033135,952309
3394,74696507,129034
3395,53711230,753992
3396,32536066,747425
3397,32394026,374515
3398,55875904,609082
3399,90349735,866259
3400,60514186,523613
3401,55696501,638054
3402,56736078,622076
3403,76329621,590725
3404,81064201,879905
3405,38045647,206541
3406,83239460,993383
3407,78507760,972914
3408,39332323,492793
3409,50315022,391702
3410,19648463,786627
3411,16300469,604564
3412,36482252,141215
3413,21235524,124320
3414,33204239,812612
3415,83406741,482538
3416,68034953,371906
3417,48974276,358984
3418,35193597,679531
3419,65948777,623298
3420,15778253,655715
3421,70224689,341748
3422,90632724,316501
3423,99806401,623634
3424,58223752,957070
3425,30690083,853970
3426,41976632,652354
3427,99104455,149918
3428,42381459,210890
3429,67969865,624357
3430,88926727,727839
3431,76928537,442604
3432,87477622,688084
3433,68937680,960638
3434,13581316,731971
3435,99182678,555478
3436,80125998,247417
3437,46353142,772622
3438,75126356,496523
3439,45028397,341066
3440,55869544,759848
3441,92297741,913697
3442,41320168,358554
3443,52008010,633188
3444,38272005,170169
3445,15163570,806044
3446,68913463,134902
3447,10113716,251132
3448,19562933,967282
3449,22400579,699379
3450,98068708,464393
3451,21092873,604360
3452,17450330,345997
3453,15810567,659077
3454,30091567,254446
3455,68985887,381860
3456,81156656,352202
3457,24343861,664413
3458,76472545,969709
3459,72462862,426577
3460,30048732,488502
3461,53609779,718865
3462,53813809,409104
3463,64390390,836521
3464,83174261,425031
3465,62504948,430816
3466,41417702,460020
3467,31991437,117704
3468,93674235,480768
3469,81315913,856062
3470,12375456,674992
3471,32592613,759122
3472,64062754,565254
3473,57983217,306291
3474,71436382,261215
3475,42356717,155678
3476,47301024,492670
3477,84902293,837579
3478,97344033,352610
3479,20273549,427435
3480,57222735,876574
3481,64186044,696295
3482,37857500,209994
3483,27833946,621470
3484,88742150,340458
3485,73010840,878729
3486,67557829,101246
3487,32391824,534466
3488,90351033,897820
3489,15712732,704343
3490,66882435,833252
3491,85982383,361447
3492,29257230,397595
3493,53190184,210062
3494,48864455,101042
3495,49099744,829513
3496,93169971,142830
3497,56818673,112640
3498,68452339,723239
3499,51060458,174078
3500,70214081,365682
3501,59542036,635153
3502,47404912,424104
3503,91694678,438173
3504,31479172,318663
3505,19188493,194701
3506,49392264,510603
3507,23534981,719203
3508,15867979,609694
3509,90928548,908948
3510,28666782,551105
3511,21008925,742575
3512,95391863,484365
3513,54118816,906551
3514,70772395,324797
3515,77551651,406050
3516,96953514,609630
3517,32389886,746603
3518,66318069,736195
3519,87880756,494915
3520,54450872,840061
3521,21042884,194459
3522,26486609,981335
3523,80530948,854824
3524,33359686,463664
3525,69212987,160602
3526,49377610,237100
3527,58075050,212403
3528,22387262,972258
3529,25110203,854532
3530,90043497,907886
3531,95436655,304860
3532,58990772,448943
3533,92930231,799019
3534,25663664,143236
3535,56979588,540583
3536,63833999,420241
3537,81125180,289603
3538,36216810,586653
3539,36959419,376874
3540,11796068,488250
3541,55824334,228747
3542,20574176,151821
3543,60612164,903406
3544,82372197,985376
3545,66865873,348244
3546,94612039,575936
3547,56039463,153703
3548,52964747,173257
3549,47691933,604647
3550,57308198,192733
3551,15333092,590652
3552,72506129,517913
3553,83974038,116203
3554,97911730,443723
3555,78737388,722723
3556,35402803,757127
3557,72985210,443495
3558,45695982,754110
3559,98573448,743973
3560,30564620,888301
3561,57907794,912785
3562,40280735,132908
3563,22364702,891301
3564,64740812,337564
3565,21106941,529850
3566,31536788,520264
3567,22224137,446049
3568,24034788,534724
3569,64489753,152990
3570,39053087,610178
3571,81466078,936277
3572,64378391,264872
3573,87449437,727008
3574,75251987,878952
3575,71541426,644349
3576,71121911,446250
3577,16821112,655292
3578,46459124,242646
3579,62252263,487310
3580,53530893,426828
3581,84011501,604630
3582,88240138,830742
3583,59227393,524575
3584,36189823,799594
3585,77398347,328813
3586,70465884,842415
3587,89024101,158110
3588,99339430,679006
3589,98531349,840581
3590,31481071,671212
3591,39215143,631459
3592,45373666,756869
3593,55556851,344145
3594,43835556,285628
3595,12593776,704000
3596,57878719,468596
3597,78947665,597404
3598,68387348,212179
3599,95466119,967535
3600,38130317,325654
3601,54356136,461152
3602,62302881,175037
3603,34852760,208710
3604,99612263,620796
3605,41944713,954515
3606,75083509,752373
3607,70329982,721850
3608,57027456,392943
3609,16960466,717646
3610,43927475,459835
3611,25771428,417803
3612,80308953,278793
3613,62465247,612070
3614,71687572,524065
3615,28428989,440318
3616,91090873,483200
3617,29332573,791519
3618,30376480,950223
3619,97505604,251790
3620,30785207,850701
3621,56650377,866159
3622,34439134,916768
3623,95928749,479835
3624,86045002,372545
3625,18945320,763391
3626,72232674,526340
3627,95853691,116873
3628,78573984,892671
3629,93428747,209103
3630,16164118,613325
3631,46023571,817135
3632,80877312,583592
3633,97286318,181751
3634,81221544,168071
3635,73908267,931319
3636,75982524,962006
3637,11308942,393430
3638,23034002,265493
3639,76395090,990411
3640,58255838,745667
3641,63845738,192929
3642,21872219,475757
3643,22270025,256744
3644,76979759,791019
3645,35894542,145115
3646,59857664,238637
3647,71271537,119063
3648,43354480,246299
3649,31354391,220098
3650,72397467,357800
3651,17110640,585043
3652,43060700,993975
3653,92840951,375168
3654,89042851,904138
3655,28697688,487601
3656,11068187,696063
3657,58441449,905259
3658,30977435,432966
3659,23714086,264108
3660,21854811,325237
3661,13971206,837619
3662,91860927,993602
3663,92192759,435964
3664,91334134,598251
3665,78452059,506445
3666,55284155,207117
3667,74261942,279240
3668,31383391,926044
3669,17754855,186549
3670,27346665,992193
3671,45974255,670669
3672,27827336,757868
3673,10156550,719577
3674,70095253,235965
3675,86359386,713470
3676,46309304,582142
3677,81941672,240088
3678,80077092,664660
3679,39343671,928688
3680,93621007,918202
3681,68814817,317089
3682,36791982,510623
3683,78987191,455732
3684,52276971,393239
3685,25972680,147328
3686,88716136,646230
3687,31681282,318643
3688,75997972,297334
3689,29244256,988714
3690,94287219,477554
3691,48227837,775173
3692,73538302,559117
3693,61413440,318919
3694,24563061,643010
3695,74166314,477921
3696,24623288,391462
3697,54376308,690755
3698,87151107,356578
3699,13177736,546210
3700,85212039,751573
3701,29948096,542579
3702,96303470,979453
3703,51497211,431804
3704,96976889,185792
3705,32259340,849222
3706,51477377,737223
3707,74967507,458412
3708,86960668,212249
3709,75976111,579956
3710,11098125,919993
3711,89789349,784362
3712,91195158,327884
3713,41661371,776676
3714,97954535,789560
3715,21441496,819614
3716,54216714,878693
3717,91559611,745707
3718,40303055,678921
3719,66503100,877258
3720,68046300,739825
3721,62145287,658042
3722,46098740,249616
3723,14974898,229729
3724,50259824,454349
3725,56229423,223936
3726,14208265,377000
3727,50119674,446847
3728,25742081,198376
3729,89846048,498243
3730,58879575,469859
3731,74805040,617695
3732,54677067,708450
3733,28313077,642374
3734,11491075,109707
3735,18634704,235790
3736,19974144,444427
3737,76659038,246973
3738,27391128,375260
3739,28971122,711349
3740,66022084,780584
3741,57629168,372148
3742,68096195,207875
3743,43344301,774991
3744,76529236,762418
3745,98024523,124552
3746,50702238,613638
3747,93493717,613955
3748,79386348,180892
3749,55341888,580620
3750,45247277,663572
3751,32624328,186933
3752,83051449,385695
3753,28485338,977073
3754,29067017,952556
3755,56012697,951630
3756,42944308,479885
3757,83812973,375204
3758,59928470,359920
3759,51167395,659741
3760,68887347,466536
3761,57548019,195187
3762,26241340,386921
3763,17178224,447638
3764,77347697,139625
3765,65498980,549573
3766,41012381,803718
3767,57865663,115613
3768,20402549,657201
3769,79445964,249970
3770,41281336,569944
3771,22498012,704316
3772,99596633,323120
3773,48428233,593679
3774,23020614,645863
3775,93060130,117599
3776,51127098,286096
3777,97643242,340411
3778,30628338,869417
3779,84556296,678969
3780,11412746,556769
3781,64813748,513918
3782,72487293,213402
3783,26829478,183351
3784,42598941,990889
3785,62278268,835182
3786,44504992,467046
3787,25907204,578156
3788,38100553,786270
3789,54589980,756156
3790,55422290,936570
3791,52370801,923635
3792,73063795,999079
3793,80484384,406452
3794,81719321,480475
3795,21526383,999803
3796,33441504,566661
3797,65044348,482770
3798,81877524,137152
3799,39208147,957217
3800,13585225,408824
3801,77019706,735483
3802,51675783,957253
3803,40603771,584913
3804,57460630,198047
3805,96735578,292116
3806,94738619,571330
3807,34816463,514272
3808,28573854,859334
3809,83668886,348950
3810,86661804,318165
3811,71098767,437435
3812,65554464,422584
3813,88571620,495750
3814,93664074,146815
3815,16176739,158068
3816,38156376,534799
3817,11019853,452610
3818,33599265,270265
3819,47398836,539970
3820,21995488,883765
3821,14138202,348778
3822,86896685,345898
3823,46520365,463277
3824,19911700,477280
3825,58909124,203493
3826,75280996,376784
3827,89510151,352820
3828,44320302,611929
3829,75198328,561303
3830,18498250,673965
3831,18095129,955273
3832,16427673,436131
3833,81457826,246238
3834,96751438,848550
3835,29758916,981632
3836,99842023,415493
3837,13463002,959022
3838,58397700,986056
3839,32531673,120284
3840,32967685,316611
3841,45284597,190597
3842,33013165,151267
3843,72747394,594300
3844,12317336,250934
3845,48614657,574243
3846,25470060,257790
3847,31979577,883495
3848,73964553,421042
3849,80716779,946599
3850,21893132,840958
3851,26973701,596576
3852,28911277,672812
3853,13812862,846770
3854,86985824,771211
3855,58027824,611014
3856,33066530,445036
3857,51230984,141846
3858,30366633,439038
3859,63728498,421879
3860,98915821,540410
3861,65877706,427761
3862,96031134,380379
3863,96733934,421128
3864,27795747,534382
3865,69561895,918375
3866,98624495,835980
3867,36113908,216495
3868,59461034,273185
3869,20900448,623601
3870,32300717,124842
3871,90475750,434351
3872,58509988,908006
3873,94007960,740053
3874,17706257,219682
3875,59104957,485123
3876,57360371,941961
3877,42872490,150367
3878,13101187,625698
3879,48533168,569922
3880,33713201,763416
3881,29332757,344917
3882,14031987,332232
3883,91920034,775691
3884,16312118,752896
3885,77271568,334392
3886,86948577,829636
3887,57612466,858197
3888,10091810,903514
3889,23013804,887197
3890,48605175,263588
3891,52660918,290677
3892,59198058,100788
3893,77617215,773340
3894,53834340,996792
3895,64200653,676974
3896,47521373,817475
3897,52487175,268970
3898,18831586,976005
3899,46268409,663696
3900,53110401,735860
3901,33541957,957296
3902,75255091,475711
3903,47905656,506622
3904,58589366,799461
3905,94531222,238930
3906,34956067,622367
3907,25013108,409912
3908,34594207,179097
3909,57860761,110869
3910,77046234,529187
3911,50163421,640371
3912,11899137,701389
3913,40058815,868474
3914,10292462,274495
3915,87924865,205387
3916,62929157,104319
3917,91089475,208986
3918,74869154,261692
3919,76751975,471915
3920,77033352,503370
3921,21089544,923568
3922,61221412,540350
3923,23867868,871476
3924,41395428,387581
3925,75914166,981984
3926,47058026,714352
3927,82025632,479546
3928,25840254,854664
3929,70615924,705790
3930,21552314,371063
3931,54683617,452043
3932,15783898,840690
3933,71129679,443480
3934,34878550,128012
3935,37350603,152801
3936,83947109,724731
3937,42080721,312707
3938,18801156,416270
3939,44983775,930390
3940,92642468,903451
3941,41792247,711330
3942,98152730,150908
3943,68497412,946818
3944,41173076,857323
3945,46573321,100142
3946,55426984,996388
3947,15876453,293927
3948,76899025,113610
3949,85867064,522979
3950,37912501,729128
3951,54104783,922308
3952,76628594,901061
3953,73951101,424782
3954,71756756,353332
3955,28767138,168271
3956,52067989,304548
3957,87868142,307417
3958,36611124,249365
3959,97802170,827890
3960,44419962,588834
3961,76166714,393680
3962,79003681,558005
3963,27289878,135929
3964,37759456,782089
3965,44874004,248019
3966,86937879,677482
3967,50484012,331957
3968,96152924,912311
3969,79694819,986437
3970,37854899,447611
3971,26951217,674038
3972,54853580,256706
3973,29131999,554470
3974,55159288,941900
3975,88837720,709050
3976,91486975,716628
3977,58093474,743588
3978,73533451,877749
3979,43143412,322560
3980,71572296,141981
3981,29636481,879630
3982,75935714,564146
3983,76672970,863074
3984,77935337,604123
3985,88158116,235498
3986,79229702,704082
3987,59350529,411296
3988,41099313,995645
3989,62092064,593677
3990,87036106,733905
3991,77787540,674196
3992,18260838,122181
3993,98122279,751124
3994,55398709,834044
3995,15258924,980713
3996,79821641,965676
3997,58671056,346365
3998,80144673,213982
3999,46744902,487877
4000,79966242,313035
4001,55202165,544640
4002,59115298,738927
4003,74869590,340143
